Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
l_calf_link,-1.36E-05,-0.0260442,-0.07,0,0,0,0.8046536,0.0039193,0,0,0.0038932,0,0.0003148,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/l_calf_link.STL,1,1,1,1,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/l_calf_link.STL,,HTP-03C-05-01A-小腿总成（L）-1/5047侧装简化-1;HTP-03C-05-01A-小腿总成（L）-1/HTP-03C-05-01A-小腿梁总成-2/HTP-03C-05-01A-小腿电机固定法兰01-1;HTP-03C-05-01A-小腿总成（L）-1/HTP-03C-05-01A-小腿梁总成-2/HTP-03C-05-01A-小腿梁连接法兰01-2;HTP-03C-05-01A-小腿总成（L）-1/HTP-03C-05-01A-小腿梁总成-2/HTP-03C-05-01A-小腿梁-1;HTP-03C-05-01A-小腿总成（L）-1/HTP-03C-05-01A-小腿梁总成-2/HTP-03C-05-01A-小腿梁连接法兰01-1;HTP-03C-05-01A-小腿总成（L）-1/5047侧装简化-2;HTP-03C-05-01A-小腿总成（L）-1/HTP-03C-05-01A-小腿梁总成-2/HTP-03C-05-01A-小腿电机固定法兰01-2,l_calf_link,A_l_calf_link,l_calf_link,revolute,0,0.0275,-0.045,0,0,0,l_thigh_link,0,-1,0,21,21,-3.14,3.14,,,,,,,,
l_ankle_pitch_link,0.0069131,-0.028377,1.5217E-05,0,0,0,0.1573771,0.0001163,-1E-06,-1E-07,0.0001835,0,0.0002673,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/l_ankle_pitch_link.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/l_ankle_pitch_link.STL,,HTP 02A-07-01B-脚部模块（L）-1/HTP-03C-05-01A-小腿电机输出法兰02-1;HTP 02A-07-01B-脚部模块（L）-1/HTP-03C-05-01A-小腿电机输出法兰03-1;HTP 02A-07-01B-脚部模块（L）-1/HTP-03C-05-01A-小腿电机输出法兰01-1;HTP 02A-07-01B-脚部模块（L）-1/HTP-03C-05-01A-小腿电机输出法兰04-1,l_ankle_pitch_link,A_l_ankle_pitch_link,l_ankle_pitch_joint,revolute,0,0,-0.14,0,0,0,l_calf_link,0,-1,0,21,21,-3.14,3.14,,,,,,,,
l_ankle_roll_link,0.0032296,0,-0.0152624,0,0,0,0.6010095,0.0005105,0,-0.0002325,0.0014752,0,0.0013124,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/l_ankle_roll_link.STL,1,1,1,1,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/l_ankle_roll_link.STL,,HTP 02A-07-01B-脚部模块（L）-1/5047正装简化-1;HTP 02A-07-01B-脚部模块（L）-1/HTP 02B-07-01C串联脚掌-2/HTP 02B-07-01B-串联脚底板-1;HTP 02A-07-01B-脚部模块（L）-1/HTP 02B-07-01C串联脚掌-2/HTP 02B-07-01C串联脚掌-包胶件-1;HTP 02A-07-01B-脚部模块（L）-1/HTP 02A-07-02A-脚部连接法兰01-1;HTP 02A-07-01B-脚部模块（L）-1/HTP 02A-07-02A-脚部连接法兰02-1,l_ankle_roll_link,A_l_ankle_roll_link,l_ankle_roll_joint,revolute,0.051,-0.0275,0,0,0,0,l_ankle_pitch_link,-1,0,0,21,21,-3.14,3.14,,,,,,,,
r_hip_pitch_link,-0.000767,-0.0309218,0,0,0,0,0.3988113,0.0001989,-9E-07,0,0.000182,0,0.000209,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_hip_pitch_link.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_hip_pitch_link.STL,,HTP-03C-05-01A-大腿总成（R）-1/HTP-03C-05-01A-大腿电机固定法兰01-1;HTP-03C-05-01A-大腿总成（R）-1/5047正装简化-1;HTP-03C-05-01A-大腿总成（R）-1/HTP-03C-05-01A-大腿电机输出法兰01-1;HTP-03C-05-01A-大腿总成（R）-1/HTP-03C-05-01A-大腿电机固定法兰02-1,r_hip_pitch_link,A_r_hip_pitch_link,r_hip_pitch_joint,revolute,0.0020596,-0.0474,-0.0495,0,0,0,base_link,0,-1,0,21,21,-3.14,3.14,,,,,,,,
r_hip_roll_link,-0.022789,-2.6925E-10,-0.056932,0,0,0,0.48546,0.0004752,0,-2.21E-05,0.0005688,0,0.0002863,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_hip_roll_link.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_hip_roll_link.STL,,HTP-03C-05-01A-大腿总成（R）-1/HTP-03C-05-01A-大腿电机输出法兰02-1;HTP-03C-05-01A-大腿总成（R）-1/HTP-03C-05-01A-大腿电机输出法兰03-1;HTP-03C-05-01A-大腿总成（R）-1/HTP-03C-05-01A-大腿电机固定法兰03-1;HTP-03C-05-01A-大腿总成（R）-1/交叉滚子5047简化-1,r_hip_roll_link,A_r_hip_roll_link,r_hip_roll_joint,revolute,0.02335,-0.034,0,0,0,0,r_hip_pitch_link,1,0,0,21,21,-3.14,3.14,,,,,,,,
r_thigh_link,1.7447E-06,0.0013575,-0.02316,0,0,0,0.10901,0.0001197,0,0,5.5E-05,3.2E-06,9.15E-05,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_thigh_link.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_thigh_link.STL,,HTP-03C-05-01A-大腿总成（R）-1/HTP-03C-05-01A-大腿电机输出法兰04-1;HTP-03C-05-01A-大腿总成（R）-1/HTP-03C-05-01A-大腿电机输出法兰05-1;HTP-03C-05-01A-大腿总成（R）-1/HTP-03C-05-01A-大腿电机输出法兰03-2,r_thigh_link,A_r_thigh_link,r_thigh_joint,revolute,-0.0236,0,-0.0977,0,0,0,r_hip_roll_link,0,0,1,21,21,-3.14,3.14,,,,,,,,
r_calf_link,-1.36E-05,0.0260442,-0.07,0,0,0,0.8046536,0.0039193,0,0,0.0038932,0,0.0003148,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_calf_link.STL,1,1,1,1,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_calf_link.STL,,HTP-03C-05-01A-小腿总成（R）-1/5047侧装简化-1;HTP-03C-05-01A-小腿总成（R）-1/HTP-03C-05-01A-小腿梁总成-2/HTP-03C-05-01A-小腿电机固定法兰01-2;HTP-03C-05-01A-小腿总成（R）-1/HTP-03C-05-01A-小腿梁总成-2/HTP-03C-05-01A-小腿梁连接法兰01-1;HTP-03C-05-01A-小腿总成（R）-1/HTP-03C-05-01A-小腿梁总成-2/HTP-03C-05-01A-小腿梁-1;HTP-03C-05-01A-小腿总成（R）-1/HTP-03C-05-01A-小腿梁总成-2/HTP-03C-05-01A-小腿梁连接法兰01-2;HTP-03C-05-01A-小腿总成（R）-1/5047侧装简化-2;HTP-03C-05-01A-小腿总成（R）-1/HTP-03C-05-01A-小腿梁总成-2/HTP-03C-05-01A-小腿电机固定法兰01-1,r_calf_link,A_r_calf_link,r_calf_joint,revolute,0,-0.0275,-0.045,0,0,0,r_thigh_link,0,1,0,21,21,-3.14,3.14,,,,,,,,
r_ankle_pitch_link,0.0069131,0.027877,-1.5217E-05,0,0,0,0.15738,0.0001163,1E-06,1E-07,0.0001835,0,0.0002673,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_ankle_pitch_link.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_ankle_pitch_link.STL,,HTP 02A-07-01B-脚部模块（R）-1/HTP-03C-05-01A-小腿电机输出法兰02-1;HTP 02A-07-01B-脚部模块（R）-1/HTP-03C-05-01A-小腿电机输出法兰04-1;HTP 02A-07-01B-脚部模块（R）-1/HTP-03C-05-01A-小腿电机输出法兰01-1;HTP 02A-07-01B-脚部模块（R）-1/HTP-03C-05-01A-小腿电机输出法兰03-1,r_ankle_pitch_link,A_r_ankle_pitch_link,r_ankle_pitch_joint,revolute,0,0,-0.14,0,0,0,r_calf_link,0,1,0,21,21,-3.14,3.14,,,,,,,,
r_ankle_roll_link,0.0032296,0,-0.0152624,0,0,0,0.6010095,0.0005105,-3.1261E-08,-0.0002325,0.0014752,0,0.0013124,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_ankle_roll_link.STL,0.29804,0.29804,0.29804,1,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/r_ankle_roll_link.STL,,HTP 02A-07-01B-脚部模块（R）-1/HTP 02B-07-01C串联脚掌-2/HTP 02B-07-01C串联脚掌-包胶件-1;HTP 02A-07-01B-脚部模块（R）-1/5047正装简化-1;HTP 02A-07-01B-脚部模块（R）-1/HTP 02A-07-02A-脚部连接法兰01-1;HTP 02A-07-01B-脚部模块（R）-1/HTP 02B-07-01C串联脚掌-2/HTP 02B-07-01B-串联脚底板-1;HTP 02A-07-01B-脚部模块（R）-1/HTP 02A-07-02A-脚部连接法兰02-1,r_ankle_roll_link,A_r_ankle_roll_link,r_ankle_roll_joint,revolute,0.051,0.027,0,0,0,0,r_ankle_pitch_link,-1,0,0,21,21,-3.14,3.14,,,,,,,,
head_yaw_link,-5.83E-05,-0.0001903,0.0233259,0,0,0,0.1746233,1.72E-05,-3E-07,0,1.63E-05,-1.1E-06,1.09E-05,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/head_yaw_link.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/head_yaw_link.STL,,HTP 03C-02-01A-2DOF头部-1/HTP 03C-02-01A-电机输出法兰01-4;HTP 03C-02-01A-2DOF头部-1/HTP 03C-02-01A-电机固定法兰01-1;HTP 03C-02-01A-2DOF头部-1/250416-250407-3536_1.1-1,head_yaw_link,A_head_yaw_link,head_yaw_joint,revolute,-0.0054404,0,0.1806,0,0,0,base_link,0,0,1,21,21,-3.14,3.14,,,,,,,,
head_pitch_link,0.0283538,0.0152654,0.0147941,0,0,0,0.2607302,0.0005201,-1.89E-05,2.2E-06,0.0002375,-5.2E-06,0.0006853,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/head_pitch_link.STL,0.89804,0.91765,0.92941,1,0,0,0,0,0,0,package://pi+_28dof_250613/meshes/head_pitch_link.STL,,HTP 03C-02-01A-2DOF头部-1/HTP 03C-02-01A-电机输出法兰02-1;HTP 03C-02-01A-2DOF头部-1/HTP 03C-02-01A-相机固定法兰01-2;HTP 03C-02-01A-2DOF头部-1/HTP 03C-02-01A-顶盖固定板-1;HTP 03C-02-01A-2DOF头部-1/HTP 03C-02-01A-Zedm Mini连接法兰01-1;HTP 03C-02-01A-2DOF头部-1/ZEDM Mini-1;HTP 03C-02-01A-2DOF头部-1/HTP 03C-02-01A-Zedm mini头盖-1,head_pitch_link,A_head_pitch_link,head_pitch_joint,revolute,0,-0.0141,0.0255,0,0,0,head_yaw_link,0,1,0,21,21,-3.14,3.14,,,,,,,,
